Action,Comedy,Documentary,Drama,Family,Horror,Romance,Thriller
0.122,0.128,0.002,0.33,0.02,0.066,0.222,0.11
0.142,0.138,0.03,0.294,0.022,0.07,0.258,0.046
0.068,0.154,0.0,0.418,0.01,0.03,0.222,0.098
0.058,0.092,0.224,0.368,0.01,0.022,0.188,0.038
0.122,0.072,0.018,0.36,0.014,0.016,0.35,0.048
0.062,0.05,0.01,0.006,0.852,0.0,0.018,0.002
0.088,0.128,0.0,0.302,0.008,0.134,0.074,0.266
0.132,0.35,0.002,0.188,0.036,0.104,0.062,0.126
0.17,0.31,0.01,0.144,0.064,0.136,0.098,0.068
0.088,0.084,0.006,0.294,0.012,0.004,0.49,0.022
0.17,0.114,0.002,0.226,0.036,0.214,0.07,0.168
0.162,0.102,0.012,0.286,0.022,0.028,0.336,0.052
0.182,0.12,0.006,0.44,0.008,0.03,0.162,0.052
0.088,0.174,0.018,0.35,0.118,0.02,0.158,0.074
0.188,0.052,0.006,0.368,0.0,0.034,0.312,0.04
0.21,0.154,0.01,0.234,0.034,0.074,0.246,0.038
0.078,0.138,0.0,0.184,0.036,0.138,0.09,0.336
0.15,0.164,0.0,0.156,0.09,0.236,0.056,0.148
0.114,0.18,0.002,0.32,0.028,0.022,0.272,0.062
0.048,0.092,0.024,0.538,0.068,0.018,0.186,0.026
0.018,0.172,0.0,0.458,0.0,0.068,0.138,0.146
0.038,0.094,0.0,0.608,0.006,0.028,0.154,0.072
0.166,0.072,0.0,0.34,0.006,0.094,0.058,0.264
0.33,0.074,0.0,0.106,0.046,0.212,0.02,0.212
0.06,0.32,0.0,0.212,0.018,0.122,0.138,0.13
0.32,0.176,0.02,0.18,0.06,0.046,0.142,0.056
0.06,0.206,0.0,0.22,0.03,0.03,0.336,0.118
0.034,0.264,0.0,0.348,0.014,0.094,0.164,0.082
0.096,0.198,0.074,0.078,0.456,0.022,0.048,0.028
0.018,0.034,0.004,0.812,0.002,0.002,0.11,0.018
0.028,0.236,0.004,0.394,0.006,0.038,0.202,0.092
0.056,0.064,0.0,0.38,0.012,0.16,0.078,0.25
0.154,0.104,0.002,0.462,0.022,0.014,0.198,0.044
0.062,0.08,0.022,0.288,0.016,0.242,0.06,0.23
0.08,0.062,0.01,0.536,0.014,0.05,0.098,0.15
0.07,0.094,0.01,0.466,0.056,0.07,0.188,0.046
0.156,0.174,0.008,0.28,0.02,0.148,0.142,0.072
0.144,0.25,0.0,0.24,0.046,0.13,0.076,0.114
0.102,0.138,0.07,0.268,0.026,0.1,0.134,0.162
0.076,0.102,0.006,0.648,0.01,0.008,0.124,0.026
0.054,0.214,0.002,0.11,0.008,0.024,0.562,0.026
0.046,0.06,0.01,0.45,0.082,0.006,0.284,0.062
0.048,0.04,0.0,0.69,0.004,0.008,0.128,0.082
0.078,0.048,0.02,0.598,0.004,0.016,0.206,0.03
0.032,0.244,0.014,0.43,0.006,0.03,0.178,0.066
0.288,0.176,0.002,0.102,0.038,0.214,0.05,0.13
0.096,0.096,0.018,0.418,0.048,0.042,0.226,0.056
0.024,0.112,0.002,0.55,0.002,0.04,0.192,0.078
0.07,0.424,0.0,0.164,0.09,0.088,0.11,0.054
0.014,0.128,0.0,0.538,0.008,0.022,0.198,0.092
0.228,0.082,0.0,0.492,0.006,0.008,0.088,0.096
0.042,0.062,0.0,0.7,0.004,0.012,0.114,0.066
0.188,0.35,0.0,0.066,0.022,0.208,0.044,0.122
0.174,0.088,0.0,0.1,0.06,0.388,0.03,0.16
0.082,0.092,0.004,0.218,0.022,0.236,0.094,0.252
0.098,0.126,0.0,0.268,0.014,0.268,0.08,0.146
0.05,0.214,0.004,0.302,0.018,0.178,0.138,0.096
0.114,0.13,0.002,0.262,0.024,0.158,0.128,0.182
0.094,0.112,0.02,0.376,0.008,0.08,0.188,0.122
0.068,0.27,0.014,0.018,0.606,0.004,0.016,0.004
0.408,0.114,0.0,0.096,0.022,0.154,0.018,0.188
0.782,0.008,0.0,0.074,0.012,0.0,0.014,0.11
0.176,0.132,0.048,0.27,0.032,0.064,0.21,0.068
0.098,0.222,0.004,0.396,0.016,0.086,0.078,0.1
0.064,0.186,0.012,0.208,0.048,0.29,0.09,0.102
0.09,0.088,0.0,0.302,0.022,0.05,0.412,0.036
0.024,0.084,0.004,0.376,0.01,0.02,0.462,0.02
0.2,0.13,0.018,0.286,0.044,0.106,0.156,0.06
0.136,0.116,0.0,0.066,0.56,0.03,0.038,0.054
0.166,0.284,0.004,0.156,0.028,0.12,0.098,0.144
0.02,0.038,0.006,0.684,0.002,0.03,0.138,0.082
0.106,0.09,0.02,0.388,0.038,0.082,0.12,0.156
0.068,0.08,0.002,0.636,0.0,0.03,0.124,0.06
0.03,0.188,0.0,0.48,0.01,0.02,0.216,0.056
0.018,0.054,0.0,0.746,0.002,0.01,0.096,0.074
0.044,0.206,0.008,0.374,0.016,0.056,0.212,0.084
0.42,0.106,0.002,0.076,0.014,0.16,0.018,0.204
0.096,0.1,0.028,0.404,0.048,0.05,0.192,0.082
0.04,0.094,0.0,0.588,0.004,0.028,0.162,0.084
0.294,0.13,0.028,0.272,0.012,0.068,0.124,0.072
0.216,0.368,0.004,0.086,0.058,0.104,0.118,0.046
0.332,0.034,0.006,0.072,0.476,0.012,0.042,0.026
0.05,0.086,0.002,0.278,0.002,0.008,0.534,0.04
0.076,0.072,0.0,0.562,0.002,0.034,0.156,0.098
0.066,0.072,0.046,0.488,0.046,0.048,0.18,0.054
0.156,0.16,0.006,0.158,0.018,0.204,0.112,0.186
0.104,0.158,0.006,0.152,0.014,0.358,0.028,0.18
0.132,0.206,0.012,0.204,0.086,0.154,0.122,0.084
0.026,0.17,0.002,0.546,0.004,0.048,0.114,0.09
0.092,0.042,0.012,0.07,0.756,0.014,0.008,0.006
0.03,0.038,0.0,0.188,0.0,0.564,0.024,0.156
0.194,0.052,0.054,0.336,0.014,0.032,0.268,0.05
0.028,0.076,0.002,0.408,0.014,0.032,0.398,0.042
0.05,0.144,0.002,0.36,0.006,0.074,0.124,0.24
0.244,0.056,0.004,0.222,0.01,0.144,0.034,0.286
0.112,0.102,0.014,0.516,0.002,0.018,0.202,0.034
0.032,0.162,0.076,0.506,0.048,0.034,0.092,0.05
0.082,0.15,0.004,0.286,0.008,0.208,0.05,0.212
0.072,0.108,0.002,0.272,0.006,0.176,0.116,0.248
0.276,0.13,0.002,0.222,0.022,0.064,0.038,0.246
0.296,0.048,0.0,0.452,0.016,0.012,0.112,0.064
0.092,0.058,0.048,0.556,0.014,0.022,0.148,0.062
0.12,0.086,0.0,0.2,0.008,0.032,0.516,0.038
0.128,0.382,0.006,0.192,0.046,0.08,0.07,0.096
0.028,0.306,0.002,0.226,0.006,0.252,0.088,0.092
0.13,0.164,0.002,0.196,0.024,0.114,0.068,0.302
0.066,0.144,0.038,0.512,0.028,0.038,0.112,0.062
0.062,0.138,0.0,0.424,0.006,0.152,0.086,0.132
0.008,0.024,0.0,0.53,0.004,0.004,0.398,0.032
0.876,0.01,0.0,0.03,0.002,0.002,0.012,0.068
0.046,0.116,0.008,0.312,0.01,0.038,0.438,0.032
0.076,0.098,0.002,0.204,0.018,0.238,0.19,0.174
0.04,0.096,0.0,0.536,0.004,0.024,0.164,0.136
0.214,0.07,0.0,0.158,0.042,0.048,0.076,0.392
0.116,0.172,0.02,0.344,0.052,0.06,0.194,0.042
0.046,0.396,0.016,0.286,0.028,0.072,0.11,0.046
0.174,0.128,0.072,0.262,0.204,0.028,0.088,0.044
0.266,0.252,0.056,0.174,0.052,0.076,0.072,0.052
0.228,0.128,0.0,0.266,0.05,0.076,0.128,0.124
0.036,0.122,0.006,0.6,0.004,0.022,0.144,0.066
0.726,0.03,0.0,0.068,0.004,0.0,0.002,0.17
0.096,0.024,0.012,0.112,0.696,0.008,0.042,0.01
0.094,0.212,0.0,0.386,0.016,0.06,0.126,0.106
0.042,0.096,0.01,0.148,0.01,0.476,0.042,0.176
0.098,0.042,0.016,0.508,0.002,0.022,0.264,0.048
0.304,0.034,0.008,0.132,0.366,0.036,0.112,0.008
0.11,0.214,0.002,0.208,0.028,0.222,0.134,0.082
0.128,0.048,0.002,0.518,0.006,0.06,0.166,0.072
0.032,0.118,0.006,0.586,0.002,0.044,0.114,0.098
0.198,0.08,0.004,0.068,0.448,0.1,0.056,0.046
0.22,0.072,0.012,0.058,0.508,0.038,0.068,0.024
0.092,0.302,0.0,0.27,0.014,0.074,0.076,0.172
0.146,0.194,0.004,0.15,0.104,0.096,0.176,0.13
0.074,0.07,0.0,0.546,0.012,0.034,0.144,0.12
0.03,0.094,0.004,0.232,0.014,0.316,0.052,0.258
0.096,0.392,0.0,0.136,0.048,0.126,0.104,0.098
0.352,0.094,0.0,0.102,0.032,0.05,0.08,0.29
0.058,0.06,0.016,0.668,0.006,0.012,0.166,0.014
0.05,0.042,0.646,0.14,0.034,0.012,0.062,0.014
0.052,0.104,0.002,0.538,0.008,0.052,0.132,0.112
0.096,0.074,0.002,0.5,0.0,0.028,0.23,0.07
0.05,0.092,0.002,0.652,0.008,0.006,0.146,0.044
0.178,0.246,0.004,0.298,0.042,0.064,0.114,0.054
0.066,0.096,0.006,0.556,0.046,0.026,0.12,0.084
0.14,0.234,0.0,0.28,0.028,0.102,0.066,0.15
0.068,0.152,0.0,0.444,0.014,0.022,0.25,0.05
0.174,0.08,0.014,0.344,0.006,0.06,0.248,0.074
0.048,0.248,0.03,0.23,0.02,0.128,0.116,0.18
0.094,0.218,0.002,0.246,0.024,0.022,0.318,0.076
0.07,0.288,0.0,0.166,0.032,0.076,0.206,0.162
0.132,0.27,0.0,0.17,0.054,0.08,0.172,0.122
0.036,0.102,0.008,0.332,0.024,0.198,0.156,0.144
0.038,0.09,0.01,0.586,0.008,0.04,0.142,0.086
0.128,0.346,0.0,0.248,0.024,0.092,0.066,0.096
0.05,0.16,0.004,0.584,0.022,0.008,0.104,0.068
0.216,0.118,0.0,0.148,0.26,0.07,0.076,0.112
0.028,0.038,0.0,0.744,0.004,0.004,0.156,0.026
0.084,0.08,0.018,0.512,0.018,0.048,0.172,0.068
0.116,0.1,0.014,0.322,0.04,0.106,0.222,0.08
0.08,0.096,0.0,0.446,0.006,0.006,0.248,0.118
0.048,0.094,0.002,0.536,0.02,0.032,0.202,0.066
0.036,0.116,0.0,0.396,0.006,0.038,0.358,0.05
0.138,0.148,0.024,0.348,0.012,0.094,0.134,0.102
0.102,0.046,0.018,0.42,0.002,0.044,0.2,0.168
0.226,0.166,0.0,0.274,0.016,0.068,0.11,0.14
0.388,0.08,0.002,0.286,0.016,0.04,0.042,0.146
0.08,0.168,0.0,0.34,0.012,0.056,0.124,0.22
0.02,0.048,0.0,0.664,0.004,0.028,0.146,0.09
0.076,0.16,0.01,0.234,0.042,0.268,0.084,0.126
0.052,0.572,0.0,0.118,0.016,0.052,0.096,0.094
0.088,0.238,0.014,0.26,0.022,0.134,0.152,0.092
0.036,0.368,0.0,0.282,0.02,0.032,0.128,0.134
0.088,0.19,0.0,0.402,0.014,0.108,0.082,0.116
0.068,0.144,0.074,0.408,0.042,0.078,0.136,0.05
0.048,0.2,0.0,0.348,0.004,0.056,0.098,0.246
0.088,0.042,0.002,0.698,0.006,0.012,0.106,0.046
0.1,0.104,0.0,0.228,0.036,0.234,0.092,0.206
0.08,0.112,0.0,0.422,0.002,0.062,0.114,0.208
0.086,0.186,0.006,0.322,0.094,0.1,0.098,0.108
0.154,0.358,0.004,0.054,0.236,0.016,0.134,0.044
0.092,0.058,0.0,0.414,0.018,0.08,0.064,0.274
0.212,0.05,0.024,0.42,0.004,0.012,0.224,0.054
0.244,0.172,0.004,0.204,0.036,0.166,0.09,0.084
0.224,0.118,0.0,0.11,0.302,0.1,0.04,0.106
0.072,0.144,0.0,0.544,0.02,0.04,0.126,0.054
0.082,0.072,0.002,0.6,0.002,0.012,0.184,0.046
0.07,0.108,0.0,0.428,0.012,0.04,0.18,0.162
0.06,0.22,0.0,0.088,0.468,0.006,0.138,0.02
0.048,0.238,0.0,0.328,0.01,0.026,0.242,0.108
0.108,0.196,0.0,0.412,0.014,0.046,0.148,0.076
0.018,0.106,0.0,0.198,0.004,0.012,0.628,0.034
0.096,0.308,0.002,0.24,0.028,0.18,0.048,0.098
0.086,0.114,0.016,0.436,0.048,0.062,0.164,0.074
0.094,0.114,0.028,0.412,0.052,0.05,0.162,0.088
0.07,0.24,0.03,0.25,0.04,0.088,0.072,0.21
0.12,0.046,0.006,0.616,0.002,0.012,0.162,0.036
0.108,0.186,0.0,0.144,0.04,0.266,0.106,0.15
0.076,0.198,0.0,0.334,0.006,0.148,0.07,0.168
0.262,0.214,0.036,0.152,0.078,0.124,0.096,0.038
0.03,0.04,0.0,0.784,0.0,0.008,0.08,0.058
0.044,0.052,0.0,0.294,0.014,0.01,0.578,0.008
0.3,0.12,0.018,0.284,0.016,0.062,0.144,0.056
0.042,0.056,0.0,0.612,0.01,0.016,0.15,0.114
0.27,0.11,0.0,0.1,0.012,0.266,0.07,0.172
0.024,0.124,0.0,0.148,0.046,0.53,0.022,0.106
0.054,0.14,0.024,0.426,0.078,0.036,0.182,0.06
0.036,0.124,0.05,0.534,0.02,0.022,0.166,0.048
0.084,0.1,0.0,0.064,0.03,0.57,0.048,0.104
0.134,0.094,0.008,0.43,0.014,0.09,0.174,0.056
0.126,0.106,0.02,0.294,0.028,0.14,0.086,0.2
0.05,0.13,0.0,0.402,0.016,0.106,0.132,0.164
0.186,0.136,0.022,0.306,0.032,0.162,0.11,0.046
0.048,0.258,0.002,0.35,0.026,0.06,0.13,0.126
0.048,0.098,0.0,0.266,0.0,0.04,0.51,0.038
0.18,0.152,0.0,0.196,0.038,0.064,0.158,0.212
0.08,0.132,0.004,0.458,0.048,0.066,0.104,0.108
0.09,0.058,0.002,0.606,0.006,0.042,0.144,0.052
0.058,0.098,0.142,0.43,0.022,0.046,0.15,0.054
0.11,0.078,0.018,0.36,0.016,0.016,0.362,0.04
0.108,0.164,0.0,0.376,0.06,0.062,0.126,0.104
0.044,0.102,0.0,0.4,0.002,0.078,0.084,0.29
0.152,0.08,0.004,0.324,0.02,0.096,0.162,0.162
0.098,0.296,0.01,0.182,0.082,0.112,0.11,0.11
0.048,0.194,0.0,0.09,0.016,0.478,0.022,0.152
0.05,0.086,0.006,0.512,0.024,0.014,0.252,0.056
0.07,0.138,0.006,0.404,0.01,0.046,0.134,0.192
0.426,0.058,0.016,0.082,0.02,0.184,0.016,0.198
0.08,0.094,0.0,0.308,0.012,0.196,0.032,0.278
0.212,0.222,0.002,0.204,0.072,0.078,0.104,0.106
0.016,0.042,0.0,0.73,0.002,0.014,0.116,0.08
0.168,0.142,0.006,0.084,0.05,0.426,0.048,0.076
0.108,0.204,0.124,0.326,0.034,0.042,0.102,0.06
0.018,0.076,0.0,0.244,0.002,0.064,0.512,0.084
0.028,0.068,0.004,0.392,0.006,0.174,0.07,0.258
0.028,0.062,0.002,0.604,0.01,0.014,0.218,0.062
0.06,0.172,0.26,0.316,0.044,0.046,0.076,0.026
0.442,0.158,0.0,0.054,0.016,0.11,0.012,0.208
0.026,0.046,0.004,0.788,0.002,0.012,0.078,0.044
0.038,0.106,0.344,0.284,0.038,0.048,0.108,0.034
0.106,0.124,0.002,0.47,0.018,0.03,0.174,0.076
0.136,0.114,0.012,0.336,0.012,0.218,0.116,0.056
0.086,0.076,0.0,0.634,0.002,0.022,0.074,0.106
0.162,0.052,0.006,0.42,0.012,0.036,0.218,0.094
0.072,0.232,0.002,0.294,0.034,0.06,0.134,0.172
0.068,0.186,0.002,0.43,0.02,0.042,0.15,0.102
0.052,0.054,0.014,0.558,0.006,0.022,0.216,0.078
0.078,0.278,0.004,0.204,0.018,0.138,0.148,0.132
0.184,0.068,0.0,0.19,0.018,0.046,0.058,0.436
0.1,0.174,0.0,0.35,0.036,0.114,0.136,0.09
0.078,0.2,0.002,0.076,0.038,0.404,0.044,0.158
0.146,0.126,0.0,0.32,0.026,0.09,0.128,0.164
0.054,0.262,0.01,0.374,0.004,0.106,0.11,0.08
0.262,0.04,0.002,0.412,0.0,0.006,0.162,0.116
0.042,0.03,0.012,0.632,0.0,0.018,0.232,0.034
0.026,0.166,0.018,0.452,0.062,0.056,0.136,0.084
0.152,0.074,0.012,0.26,0.0,0.226,0.118,0.158
0.042,0.124,0.016,0.512,0.006,0.082,0.098,0.12
0.09,0.13,0.004,0.224,0.014,0.126,0.352,0.06
0.104,0.138,0.284,0.294,0.022,0.03,0.066,0.062
0.118,0.14,0.02,0.114,0.488,0.028,0.072,0.02
0.04,0.062,0.0,0.632,0.002,0.02,0.154,0.09
0.068,0.154,0.012,0.486,0.008,0.044,0.148,0.08
0.072,0.344,0.0,0.188,0.012,0.074,0.114,0.196
0.286,0.156,0.01,0.078,0.194,0.19,0.026,0.06
0.118,0.226,0.014,0.216,0.022,0.176,0.064,0.164
0.256,0.058,0.002,0.336,0.01,0.014,0.114,0.21
0.088,0.12,0.008,0.39,0.02,0.164,0.062,0.148
0.048,0.216,0.006,0.434,0.076,0.006,0.162,0.052
0.144,0.078,0.008,0.194,0.414,0.052,0.086,0.024
0.152,0.096,0.002,0.276,0.038,0.028,0.36,0.048
0.082,0.056,0.006,0.466,0.028,0.01,0.28,0.072
0.114,0.152,0.008,0.328,0.04,0.048,0.25,0.06
0.15,0.088,0.012,0.148,0.056,0.132,0.056,0.358
0.122,0.26,0.0,0.26,0.028,0.03,0.228,0.072
0.012,0.26,0.0,0.162,0.012,0.002,0.54,0.012
0.014,0.042,0.0,0.75,0.002,0.02,0.078,0.094
0.088,0.082,0.016,0.006,0.742,0.008,0.026,0.032
0.04,0.12,0.004,0.476,0.002,0.032,0.19,0.136
0.026,0.11,0.002,0.544,0.0,0.06,0.076,0.182
0.06,0.204,0.008,0.366,0.03,0.092,0.138,0.102
0.124,0.062,0.0,0.334,0.01,0.062,0.108,0.3
0.056,0.24,0.046,0.282,0.046,0.106,0.144,0.08
0.084,0.19,0.082,0.344,0.042,0.076,0.136,0.046
0.022,0.624,0.0,0.122,0.046,0.046,0.116,0.024
0.092,0.122,0.0,0.236,0.004,0.022,0.506,0.018
0.18,0.148,0.0,0.166,0.036,0.198,0.096,0.176
0.066,0.048,0.0,0.094,0.008,0.606,0.028,0.15
0.23,0.266,0.002,0.186,0.034,0.102,0.088,0.092
0.074,0.1,0.016,0.522,0.018,0.018,0.192,0.06
0.07,0.14,0.004,0.486,0.014,0.042,0.106,0.138
0.076,0.208,0.002,0.266,0.016,0.126,0.178,0.128
0.038,0.166,0.01,0.466,0.008,0.05,0.166,0.096
0.096,0.158,0.002,0.446,0.002,0.058,0.114,0.124
0.03,0.23,0.022,0.366,0.018,0.114,0.146,0.074
0.068,0.048,0.04,0.376,0.012,0.02,0.414,0.022
0.262,0.064,0.0,0.122,0.412,0.024,0.088,0.028
0.034,0.066,0.002,0.252,0.006,0.32,0.07,0.25
0.116,0.124,0.0,0.31,0.028,0.056,0.15,0.216
0.054,0.094,0.424,0.15,0.16,0.05,0.048,0.02
0.036,0.096,0.0,0.632,0.006,0.014,0.102,0.114
0.226,0.09,0.002,0.154,0.032,0.268,0.044,0.184
0.288,0.06,0.008,0.478,0.008,0.032,0.082,0.044
0.13,0.076,0.016,0.04,0.652,0.01,0.074,0.002
0.17,0.394,0.004,0.1,0.04,0.074,0.048,0.17
0.054,0.17,0.01,0.248,0.012,0.248,0.108,0.15
0.054,0.144,0.008,0.486,0.018,0.012,0.19,0.088
0.044,0.156,0.002,0.244,0.026,0.122,0.284,0.122
0.048,0.142,0.006,0.376,0.032,0.114,0.178,0.104
0.088,0.146,0.006,0.24,0.022,0.24,0.09,0.168
0.046,0.234,0.004,0.396,0.026,0.042,0.188,0.064
0.17,0.128,0.004,0.202,0.278,0.02,0.14,0.058
0.136,0.272,0.0,0.216,0.034,0.118,0.146,0.078
0.156,0.028,0.004,0.04,0.726,0.008,0.026,0.012
0.03,0.098,0.012,0.56,0.01,0.038,0.16,0.092
0.022,0.086,0.002,0.562,0.006,0.06,0.176,0.086
0.046,0.102,0.002,0.588,0.0,0.036,0.142,0.084
0.05,0.126,0.004,0.564,0.028,0.024,0.124,0.08
0.034,0.084,0.0,0.202,0.01,0.434,0.076,0.16
0.08,0.168,0.0,0.316,0.024,0.026,0.28,0.106
0.182,0.132,0.064,0.314,0.026,0.02,0.212,0.05
0.07,0.22,0.006,0.298,0.038,0.074,0.174,0.12
0.072,0.404,0.0,0.264,0.038,0.052,0.102,0.068
0.204,0.24,0.012,0.154,0.05,0.102,0.092,0.146
0.108,0.18,0.0,0.24,0.032,0.148,0.126,0.166
0.15,0.21,0.0,0.192,0.056,0.118,0.058,0.216
0.092,0.09,0.012,0.5,0.012,0.02,0.22,0.054
0.082,0.114,0.006,0.396,0.002,0.034,0.286,0.08
0.076,0.448,0.0,0.1,0.01,0.046,0.064,0.256
0.126,0.174,0.058,0.294,0.032,0.096,0.112,0.108
0.072,0.04,0.006,0.608,0.006,0.062,0.13,0.076
0.09,0.206,0.008,0.336,0.03,0.082,0.096,0.152
0.018,0.098,0.0,0.198,0.002,0.024,0.646,0.014
0.032,0.042,0.006,0.682,0.004,0.032,0.168,0.034
0.28,0.102,0.0,0.208,0.142,0.03,0.08,0.158
0.056,0.25,0.0,0.314,0.004,0.026,0.174,0.176
0.18,0.288,0.0,0.19,0.008,0.098,0.082,0.154
0.166,0.338,0.0,0.184,0.034,0.092,0.12,0.066
0.06,0.174,0.0,0.384,0.006,0.034,0.232,0.11
0.076,0.29,0.012,0.282,0.024,0.118,0.098,0.1
0.768,0.036,0.0,0.098,0.006,0.0,0.012,0.08
0.172,0.038,0.0,0.574,0.006,0.02,0.082,0.108
0.082,0.256,0.014,0.234,0.038,0.146,0.124,0.106
0.028,0.09,0.008,0.528,0.028,0.05,0.166,0.102
0.042,0.088,0.0,0.602,0.002,0.028,0.152,0.086
0.052,0.124,0.014,0.552,0.03,0.04,0.124,0.064
0.094,0.23,0.05,0.236,0.084,0.122,0.076,0.108
0.056,0.026,0.0,0.648,0.012,0.018,0.196,0.044
0.112,0.182,0.028,0.334,0.03,0.092,0.048,0.174
0.034,0.18,0.0,0.48,0.004,0.034,0.174,0.094
0.162,0.27,0.0,0.248,0.03,0.078,0.112,0.1
0.08,0.154,0.048,0.34,0.048,0.066,0.14,0.124
0.166,0.066,0.002,0.298,0.008,0.02,0.392,0.048
0.196,0.25,0.034,0.232,0.03,0.094,0.072,0.092
0.21,0.066,0.0,0.382,0.01,0.012,0.07,0.25
0.068,0.064,0.0,0.504,0.006,0.1,0.11,0.148
0.06,0.104,0.0,0.458,0.01,0.028,0.246,0.094
0.15,0.26,0.004,0.158,0.068,0.17,0.058,0.132
0.284,0.042,0.002,0.058,0.014,0.344,0.008,0.248
0.054,0.128,0.0,0.386,0.014,0.058,0.156,0.204
0.084,0.07,0.0,0.54,0.004,0.03,0.072,0.2
0.128,0.094,0.018,0.06,0.628,0.008,0.034,0.03
0.12,0.22,0.006,0.162,0.04,0.328,0.064,0.06
0.026,0.068,0.004,0.634,0.008,0.022,0.206,0.032
0.02,0.238,0.0,0.24,0.008,0.04,0.418,0.036
0.074,0.178,0.0,0.408,0.018,0.03,0.226,0.066
0.056,0.184,0.012,0.244,0.044,0.138,0.146,0.176
0.144,0.132,0.002,0.182,0.006,0.316,0.066,0.152
0.058,0.114,0.012,0.286,0.052,0.184,0.182,0.112
0.064,0.136,0.0,0.418,0.01,0.038,0.244,0.09
0.15,0.136,0.008,0.18,0.022,0.222,0.07,0.212
0.038,0.252,0.002,0.186,0.014,0.114,0.228,0.166
0.058,0.196,0.014,0.378,0.014,0.118,0.14,0.082
0.2,0.37,0.0,0.106,0.072,0.078,0.072,0.102
0.2,0.096,0.0,0.246,0.014,0.054,0.09,0.3
0.036,0.538,0.0,0.124,0.048,0.024,0.176,0.054
0.084,0.07,0.01,0.502,0.008,0.102,0.158,0.066
0.034,0.076,0.002,0.582,0.004,0.052,0.166,0.084
0.152,0.196,0.024,0.264,0.01,0.068,0.21,0.076
0.062,0.12,0.03,0.264,0.036,0.082,0.362,0.044
0.1,0.218,0.0,0.264,0.032,0.12,0.15,0.116
0.042,0.246,0.08,0.262,0.034,0.074,0.18,0.082
0.204,0.284,0.008,0.136,0.024,0.146,0.128,0.07
0.076,0.114,0.004,0.376,0.004,0.138,0.192,0.096
0.118,0.324,0.004,0.166,0.018,0.138,0.064,0.168
0.05,0.072,0.0,0.39,0.004,0.002,0.442,0.04
0.046,0.088,0.004,0.212,0.006,0.476,0.046,0.122
0.13,0.042,0.002,0.042,0.666,0.012,0.056,0.05
0.054,0.108,0.0,0.458,0.02,0.126,0.128,0.106
0.112,0.1,0.006,0.226,0.028,0.292,0.104,0.132
0.082,0.286,0.0,0.21,0.026,0.104,0.206,0.086
0.082,0.296,0.002,0.306,0.022,0.052,0.148,0.092
0.048,0.134,0.002,0.378,0.036,0.084,0.214,0.104
0.208,0.124,0.0,0.188,0.042,0.036,0.072,0.33
0.126,0.052,0.0,0.482,0.008,0.054,0.13,0.148
0.154,0.128,0.002,0.21,0.036,0.208,0.088,0.174
0.224,0.084,0.0,0.332,0.01,0.022,0.114,0.214
0.06,0.164,0.004,0.248,0.028,0.204,0.134,0.158
0.134,0.07,0.014,0.138,0.492,0.02,0.124,0.008
0.066,0.314,0.002,0.212,0.012,0.128,0.062,0.204
0.068,0.156,0.132,0.366,0.04,0.028,0.124,0.086
0.072,0.106,0.008,0.206,0.024,0.044,0.494,0.046
0.098,0.164,0.0,0.188,0.016,0.044,0.344,0.146
0.116,0.078,0.0,0.394,0.036,0.072,0.152,0.152
0.026,0.078,0.006,0.178,0.012,0.538,0.028,0.134
0.462,0.088,0.004,0.07,0.012,0.08,0.022,0.262
0.056,0.254,0.0,0.248,0.02,0.072,0.268,0.082
0.014,0.546,0.004,0.23,0.028,0.012,0.132,0.034
0.092,0.222,0.0,0.23,0.046,0.142,0.206,0.062
0.122,0.178,0.064,0.192,0.192,0.104,0.08,0.068
0.092,0.076,0.002,0.434,0.01,0.078,0.146,0.162
0.13,0.152,0.138,0.082,0.308,0.096,0.044,0.05
0.08,0.086,0.002,0.54,0.026,0.018,0.18,0.068
0.05,0.18,0.004,0.514,0.008,0.03,0.138,0.076
0.086,0.524,0.0,0.092,0.064,0.092,0.068,0.074
0.082,0.072,0.0,0.396,0.006,0.172,0.048,0.224
0.212,0.054,0.002,0.462,0.044,0.01,0.104,0.112
0.118,0.164,0.006,0.328,0.02,0.128,0.158,0.078
0.138,0.132,0.028,0.106,0.398,0.126,0.032,0.04
0.258,0.17,0.002,0.112,0.022,0.306,0.018,0.112
0.09,0.14,0.0,0.272,0.0,0.082,0.052,0.364
0.062,0.218,0.0,0.308,0.046,0.058,0.224,0.084
0.222,0.196,0.018,0.358,0.028,0.02,0.098,0.06
0.144,0.068,0.002,0.344,0.03,0.006,0.368,0.038
0.046,0.042,0.58,0.196,0.028,0.038,0.048,0.022
0.156,0.174,0.034,0.304,0.036,0.13,0.078,0.088
0.08,0.11,0.006,0.276,0.026,0.296,0.048,0.158
0.024,0.028,0.008,0.616,0.0,0.022,0.238,0.064
0.152,0.1,0.012,0.368,0.006,0.096,0.154,0.112
0.018,0.108,0.002,0.624,0.01,0.012,0.184,0.042
0.174,0.104,0.02,0.23,0.166,0.106,0.08,0.12
0.028,0.362,0.0,0.258,0.018,0.034,0.188,0.112
0.066,0.2,0.006,0.256,0.03,0.214,0.128,0.1
0.106,0.142,0.022,0.346,0.038,0.1,0.09,0.156
0.046,0.128,0.004,0.43,0.016,0.112,0.146,0.118
0.036,0.16,0.062,0.446,0.01,0.102,0.104,0.08
0.096,0.054,0.002,0.594,0.008,0.038,0.132,0.076
