Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western,id
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,10921
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300513
0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,12903
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15806
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,448262
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6529
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,74471
0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,10004
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,72213
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9666
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,392572
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,41848
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119900
0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,63700
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9403
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11414
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,187383
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,14575
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,335788
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,109429
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327038
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,283596
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3087
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14536
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,28730
1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,200085
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,12706
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,340046
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,227199
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,252164
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,73873
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,14305
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,86709
1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,41609
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,64502
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52110
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,8875
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,18212
0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,85693
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,35558
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,363607
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,288287
0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,24105
1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42324
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,83567
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5482
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280416
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,414770
0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,45267
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,359940
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,38762
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186161
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,423628
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,65762
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,41517
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23479
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9091
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,446912
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369781
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16112
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,81003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50820
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,251258
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7292
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38191
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309853
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,78093
1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,41577
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120457
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16113
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,127548
0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,53318
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11444
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10915
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,14735
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16236
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,28746
0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,121826
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161822
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47610
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13064
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19403
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21711
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,377428
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,10510
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10338
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,400411
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,46441
0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,43430
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87430
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,52782
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,84334
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,339669
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,339526
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,704
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,373476
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19611
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22692
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,72465
0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1938
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9803
0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,43956
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20457
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35138
0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,56759
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,22076
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,21035
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,198185
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27767
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32845
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,267579
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,37656
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27405
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337677
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,134673
0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17909
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,56217
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,397717
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2246
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,252841
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348555
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38244
0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,17281
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17622
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,381767
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,191564
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,406997
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,296775
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,330697
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40132
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27600
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438579
1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250
1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,29918
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4972
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4352
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,80201
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5061
1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,101907
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,13570
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,14062
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,37080
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28801
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,10836
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321528
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,240160
0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,26690
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,413832
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,14209
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,130264
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,55873
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,31696
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,327536
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,336560
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,442845
1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,118412
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,28569
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,77499
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,116811
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,20431
1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,62931
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,423093
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,264054
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,899
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14177
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260713
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,12480
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,55680
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17210
0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,291092
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31418
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20306
0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8014
1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,17336
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43317
0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10897
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26173
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17657
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,214096
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17245
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27204
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24330
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,240483
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416398
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25053
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,21038
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1988
0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,32629
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,56906
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53165
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358861
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,431579
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,17496
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,282663
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,61373
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,413388
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17824
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,447745
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389371
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,391484
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8675
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325844
0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,26773
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20787
1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,429486
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,397093
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,402609
1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,9311
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,58882
0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,38093
0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,26277
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,84255
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,53301
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13062
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11945
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24742
0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,34689
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,362372
1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,16237
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,301372
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1776
0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,177063
0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,16175
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38765
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9911
0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,82564
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19419
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,165904
1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,24873
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8425
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,24655
0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4676
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139374
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163409
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,449691
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17710
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,298459
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,253285
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14012
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55507
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445605
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,25379
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26121
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10050
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,416574
1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,300953
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1890
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,37103
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28894
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220153
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13754
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,57812
0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,26984
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176983
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,48393
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274995
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,274820
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,26317
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,124611
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,272059
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,5898
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,448541
1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,26842
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,10640
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6058
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,346641
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6949
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,86493
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31405
1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,259101
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,30671
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,37498
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16692
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18913
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,436349
1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,67344
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,42196
1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,20391
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,82867
1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,50319
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52284
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,33502
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,14145
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27379
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416157
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,15516
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234627
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,53344
0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,47486
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,89455
0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,66125
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,361417
0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,27318
0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,19933
0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,319910
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,43279
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40348
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,211381
1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,9548
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,22189
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27367
0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,18912
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,398798
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,24674
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2047
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,401981
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,78047
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,56831
0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,328483
0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,17027
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21106
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15166
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4975
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,27030
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,27259
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10570
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,27374
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23220
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,332534
0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,72101
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42296
0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19673
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273621
1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,12224
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,273116
0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,22327
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,11087
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,366486
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12177
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,429143
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,34061
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,400106
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14029
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,300668
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22073
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5319
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,372288
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217057
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38096
